PAYMENTS_ID,LOAN_ID,DUE_DATE,PAID_DATE,AMOUNT_PAID,STATUS
PAY13040,LOAN21905,01-01-2024,13-01-2024,14451.322,Partial
PAY13041,LOAN21905,01-02-2024,,0,Skipped
PAY13042,LOAN21905,01-03-2024,,0,Skipped
PAY13043,LOAN21905,01-04-2024,18-04-2024,31765.94,Late
PAY13044,LOAN21905,01-05-2024,15-05-2024,15272.82099,Partial
PAY13045,LOAN21905,01-06-2024,25-06-2024,31765.94,Late
PAY13046,LOAN21905,01-07-2024,27-06-2024,31765.94,Paid
PAY13047,LOAN21905,01-08-2024,,0,Skipped
PAY13048,LOAN21905,01-09-2024,06-10-2024,31765.94,Late
PAY13049,LOAN21905,01-10-2024,04-10-2024,31765.94,Bounced
PAY17453,LOAN21906,01-11-2022,24-10-2022,56097.18,Paid
PAY17454,LOAN21906,01-12-2022,25-11-2022,56097.18,Paid
PAY17455,LOAN21906,01-01-2023,26-12-2022,56097.18,Paid
PAY17456,LOAN21906,01-02-2023,29-01-2023,56097.18,Paid
PAY17457,LOAN21906,01-03-2023,28-02-2023,56097.18,Paid
PAY17458,LOAN21906,01-04-2023,02-04-2023,56097.18,Late
PAY17459,LOAN21906,01-05-2023,23-04-2023,56097.18,Paid
PAY17460,LOAN21906,01-06-2023,27-05-2023,56097.18,Paid
PAY17461,LOAN21906,01-07-2023,03-07-2023,56097.18,Late
PAY17462,LOAN21906,01-08-2023,01-08-2023,56097.18,Paid
PAY17463,LOAN21906,01-09-2023,22-08-2023,56097.18,Paid
PAY17464,LOAN21906,01-10-2023,21-09-2023,56097.18,Paid
PAY17465,LOAN21906,01-11-2023,02-11-2023,56097.18,Paid
PAY17466,LOAN21906,01-12-2023,23-11-2023,56097.18,Paid
PAY17467,LOAN21906,01-01-2024,25-12-2023,56097.18,Paid
PAY17468,LOAN21906,01-02-2024,23-01-2024,56097.18,Paid
PAY17469,LOAN21906,01-03-2024,26-02-2024,56097.18,Paid
PAY17470,LOAN21906,01-04-2024,01-04-2024,56097.18,Paid
PAY17471,LOAN21906,01-05-2024,02-05-2024,56097.18,Paid
PAY17472,LOAN21906,01-06-2024,29-05-2024,56097.18,Paid
PAY17473,LOAN21906,01-07-2024,21-06-2024,56097.18,Paid
PAY17474,LOAN21906,01-08-2024,30-07-2024,56097.18,Paid
PAY17475,LOAN21906,01-09-2024,02-09-2024,56097.18,Paid
PAY17476,LOAN21906,01-10-2024,29-09-2024,56097.18,Paid
PAY17477,LOAN21906,01-11-2024,25-10-2024,56097.18,Paid
PAY05248,LOAN21913,01-12-2023,15-12-2023,8747.136932,Partial
PAY05249,LOAN21913,01-01-2024,06-01-2024,24110.94,Bounced
PAY05250,LOAN21913,01-02-2024,02-02-2024,24110.94,Paid
PAY05251,LOAN21913,01-03-2024,04-03-2024,24110.94,Bounced
PAY05252,LOAN21913,01-04-2024,12-04-2024,24110.94,Late
PAY05253,LOAN21913,01-05-2024,15-05-2024,19887.76009,Partial
PAY05254,LOAN21913,01-06-2024,,0,Skipped
PAY05255,LOAN21913,01-07-2024,,0,Skipped
PAY05256,LOAN21913,01-08-2024,26-10-2024,24110.94,Late
PAY05257,LOAN21913,01-09-2024,01-09-2024,24110.94,Bounced
PAY05258,LOAN21913,01-10-2024,14-11-2024,24110.94,Late
PAY05259,LOAN21913,01-11-2024,,0,Skipped
PAY05260,LOAN21913,01-12-2024,01-12-2024,24110.94,Paid
PAY05261,LOAN21913,01-01-2025,,0,Skipped
PAY05262,LOAN21913,01-02-2025,02-02-2025,24110.94,Bounced
PAY05263,LOAN21913,01-03-2025,05-03-2025,11633.12608,Partial
PAY05264,LOAN21913,01-04-2025,,0,Skipped
PAY05265,LOAN21913,01-05-2025,05-05-2025,20888.02086,Partial
PAY05266,LOAN21913,01-06-2025,30-06-2025,24110.94,Late
PAY10018,LOAN21914,01-02-2022,12-02-2022,46863.93,Late
PAY10019,LOAN21914,01-03-2022,11-03-2022,46863.93,Late
PAY10020,LOAN21914,01-04-2022,14-04-2022,36023.80422,Partial
PAY10021,LOAN21914,01-05-2022,15-05-2022,46863.93,Late
PAY10022,LOAN21914,01-06-2022,,0,Skipped
PAY10023,LOAN21914,01-07-2022,30-06-2022,46863.93,Paid
PAY10024,LOAN21914,01-08-2022,01-08-2022,20800.44054,Partial
PAY10025,LOAN21914,01-09-2022,,0,Skipped
PAY10026,LOAN21914,01-10-2022,,0,Skipped
PAY10027,LOAN21914,01-11-2022,,0,Skipped
PAY10028,LOAN21914,01-12-2022,,0,Skipped
PAY10029,LOAN21914,01-01-2023,20-02-2023,46863.93,Late
PAY10030,LOAN21914,01-02-2023,03-02-2023,46863.93,Paid
PAY10031,LOAN21914,01-03-2023,25-02-2023,46863.93,Paid
PAY10032,LOAN21914,01-04-2023,03-04-2023,37971.99664,Partial
PAY10033,LOAN21914,01-05-2023,10-05-2023,46863.93,Late
PAY10034,LOAN21914,01-06-2023,06-06-2023,46863.93,Late
PAY10035,LOAN21914,01-07-2023,17-07-2023,46863.93,Late
PAY10036,LOAN21914,01-08-2023,28-08-2023,46863.93,Late
PAY10037,LOAN21914,01-09-2023,13-11-2023,46863.93,Late
PAY10038,LOAN21914,01-10-2023,,0,Skipped
PAY10039,LOAN21914,01-11-2023,15-12-2023,46863.93,Late
PAY10040,LOAN21914,01-12-2023,21-02-2024,46863.93,Late
PAY10041,LOAN21914,01-01-2024,13-03-2024,46863.93,Late
PAY10042,LOAN21914,01-02-2024,05-02-2024,33895.32725,Partial
PAY10043,LOAN21914,01-03-2024,01-03-2024,46863.93,Bounced
PAY10044,LOAN21914,01-04-2024,16-05-2024,46863.93,Late
PAY10045,LOAN21914,01-05-2024,,0,Skipped
PAY10046,LOAN21914,01-06-2024,13-06-2024,26553.92334,Partial
PAY10047,LOAN21914,01-07-2024,02-07-2024,46863.93,Bounced
PAY10048,LOAN21914,01-08-2024,29-10-2024,46863.93,Late
PAY10049,LOAN21914,01-09-2024,13-09-2024,26991.86683,Partial
PAY10050,LOAN21914,01-10-2024,29-09-2024,46863.93,Paid
PAY10051,LOAN21914,01-11-2024,,0,Skipped
PAY10052,LOAN21914,01-12-2024,,0,Skipped
PAY10053,LOAN21914,01-01-2025,19-03-2025,46863.93,Late
PAY10054,LOAN21914,01-02-2025,05-02-2025,46863.93,Bounced
PAY10055,LOAN21914,01-03-2025,24-04-2025,46863.93,Late
PAY10056,LOAN21914,01-04-2025,,0,Skipped
PAY10057,LOAN21914,01-05-2025,26-04-2025,46863.93,Paid
PAY10058,LOAN21914,01-06-2025,,0,Skipped
PAY17032,LOAN21918,01-05-2023,23-04-2023,51465.08,Paid
PAY17033,LOAN21918,01-06-2023,01-06-2023,51465.08,Paid
PAY17034,LOAN21918,01-07-2023,29-06-2023,51465.08,Paid
PAY17035,LOAN21918,01-08-2023,22-07-2023,51465.08,Paid
PAY17036,LOAN21918,01-09-2023,22-08-2023,51465.08,Paid
PAY17037,LOAN21918,01-10-2023,24-09-2023,51465.08,Paid
PAY17038,LOAN21918,01-11-2023,23-10-2023,51465.08,Paid
PAY17039,LOAN21918,01-12-2023,22-11-2023,51465.08,Paid
PAY17040,LOAN21918,01-01-2024,22-12-2023,51465.08,Paid
PAY17041,LOAN21918,01-02-2024,25-01-2024,51465.08,Paid
PAY17042,LOAN21918,01-03-2024,23-02-2024,51465.08,Paid
PAY17043,LOAN21918,01-04-2024,22-03-2024,51465.08,Paid
PAY17044,LOAN21918,01-05-2024,25-04-2024,51465.08,Paid
PAY17045,LOAN21918,01-06-2024,29-05-2024,51465.08,Paid
PAY17046,LOAN21918,01-07-2024,28-06-2024,51465.08,Paid
PAY17047,LOAN21918,01-08-2024,28-07-2024,51465.08,Paid
PAY17048,LOAN21918,01-09-2024,22-08-2024,51465.08,Paid
PAY17049,LOAN21918,01-10-2024,24-09-2024,51465.08,Paid
PAY17050,LOAN21918,01-11-2024,27-10-2024,51465.08,Paid
PAY17051,LOAN21918,01-12-2024,21-11-2024,51465.08,Paid
PAY17052,LOAN21918,01-01-2025,24-12-2024,51465.08,Paid
PAY17053,LOAN21918,01-02-2025,27-01-2025,51465.08,Paid
PAY17054,LOAN21918,01-03-2025,25-02-2025,51465.08,Paid
PAY17055,LOAN21918,01-04-2025,02-04-2025,51465.08,Paid
PAY17056,LOAN21918,01-05-2025,26-04-2025,51465.08,Paid
PAY17057,LOAN21918,01-06-2025,30-05-2025,51465.08,Paid
PAY11545,LOAN21921,01-11-2023,22-10-2023,2448.5,Paid
PAY11546,LOAN21921,01-12-2023,30-11-2023,2448.5,Paid
PAY11547,LOAN21921,01-01-2024,23-12-2023,2448.5,Paid
PAY11548,LOAN21921,01-02-2024,25-01-2024,2448.5,Paid
PAY11549,LOAN21921,01-03-2024,27-02-2024,2448.5,Paid
PAY11550,LOAN21921,01-04-2024,22-03-2024,2448.5,Paid
PAY11551,LOAN21921,01-05-2024,25-04-2024,2448.5,Paid
PAY11552,LOAN21921,01-06-2024,29-05-2024,2448.5,Paid
PAY11553,LOAN21921,01-07-2024,22-06-2024,2448.5,Paid
PAY11554,LOAN21921,01-08-2024,28-07-2024,2448.5,Paid
PAY11555,LOAN21921,01-09-2024,28-08-2024,2448.5,Paid
PAY11556,LOAN21921,01-10-2024,24-09-2024,2448.5,Paid
PAY11557,LOAN21921,01-11-2024,28-10-2024,2448.5,Paid
PAY11558,LOAN21921,01-12-2024,24-11-2024,2448.5,Paid
PAY11559,LOAN21921,01-01-2025,22-12-2024,2448.5,Paid
PAY11560,LOAN21921,01-02-2025,22-01-2025,2448.5,Paid
PAY11561,LOAN21921,01-03-2025,24-02-2025,2448.5,Paid
PAY11562,LOAN21921,01-04-2025,29-03-2025,2448.5,Paid
PAY11563,LOAN21921,01-05-2025,27-04-2025,2448.5,Paid
PAY11564,LOAN21921,01-06-2025,31-05-2025,2448.5,Paid
PAY08952,LOAN21922,01-06-2024,30-05-2024,13428.57,Paid
PAY08953,LOAN21922,01-07-2024,23-06-2024,13428.57,Paid
PAY08954,LOAN21922,01-08-2024,30-07-2024,13428.57,Paid
PAY08955,LOAN21922,01-09-2024,03-09-2024,12847.02425,Partial
PAY08956,LOAN21922,01-10-2024,29-09-2024,13428.57,Paid
PAY08957,LOAN21922,01-11-2024,25-10-2024,13428.57,Paid
PAY08958,LOAN21922,01-12-2024,22-11-2024,13428.57,Paid
PAY08959,LOAN21922,01-01-2025,23-12-2024,13428.57,Paid
PAY08960,LOAN21922,01-02-2025,29-01-2025,13428.57,Paid
PAY08961,LOAN21922,01-03-2025,20-02-2025,13428.57,Paid
PAY08962,LOAN21922,01-04-2025,25-03-2025,13428.57,Paid
PAY08963,LOAN21922,01-05-2025,30-04-2025,13428.57,Paid
PAY08964,LOAN21922,01-06-2025,28-05-2025,13428.57,Paid
PAY04795,LOAN21923,01-07-2022,08-08-2022,49691.95,Late
PAY04796,LOAN21923,01-08-2022,04-08-2022,49691.95,Bounced
PAY04797,LOAN21923,01-09-2022,,0,Skipped
PAY04798,LOAN21923,01-10-2022,27-09-2022,49691.95,Paid
PAY04799,LOAN21923,01-11-2022,03-11-2022,24077.286,Partial
PAY04800,LOAN21923,01-12-2022,05-01-2023,49691.95,Late
PAY04801,LOAN21923,01-01-2023,03-01-2023,49691.95,Paid
PAY04802,LOAN21923,01-02-2023,05-02-2023,49691.95,Bounced
PAY04803,LOAN21923,01-03-2023,,0,Skipped
PAY04804,LOAN21923,01-04-2023,,0,Skipped
PAY04805,LOAN21923,01-05-2023,27-04-2023,49691.95,Paid
PAY04806,LOAN21923,01-06-2023,,0,Skipped
PAY04807,LOAN21923,01-07-2023,,0,Skipped
PAY04808,LOAN21923,01-08-2023,,0,Skipped
PAY04809,LOAN21923,01-09-2023,03-09-2023,49691.95,Bounced
PAY04810,LOAN21923,01-10-2023,11-10-2023,30255.73808,Partial
PAY04811,LOAN21923,01-11-2023,,0,Skipped
PAY04812,LOAN21923,01-12-2023,,0,Skipped
PAY04813,LOAN21923,01-01-2024,10-01-2024,23787.27216,Partial
PAY04814,LOAN21923,01-02-2024,07-02-2024,49691.95,Bounced
PAY04815,LOAN21923,01-03-2024,01-03-2024,49691.95,Bounced
PAY04816,LOAN21923,01-04-2024,26-04-2024,49691.95,Late
PAY04817,LOAN21923,01-05-2024,28-07-2024,49691.95,Late
PAY04818,LOAN21923,01-06-2024,10-07-2024,49691.95,Late
PAY04819,LOAN21923,01-07-2024,06-07-2024,49691.95,Bounced
PAY04820,LOAN21923,01-08-2024,22-09-2024,49691.95,Late
PAY04821,LOAN21923,01-09-2024,15-09-2024,15365.79862,Partial
PAY04822,LOAN21923,01-10-2024,,0,Skipped
PAY04823,LOAN21923,01-11-2024,,0,Skipped
PAY04824,LOAN21923,01-12-2024,02-12-2024,49691.95,Paid
PAY04825,LOAN21923,01-01-2025,,0,Skipped
PAY04826,LOAN21923,01-02-2025,,0,Skipped
PAY04827,LOAN21923,01-03-2025,04-03-2025,49691.95,Bounced
PAY04828,LOAN21923,01-04-2025,02-04-2025,49691.95,Bounced
PAY04829,LOAN21923,01-05-2025,10-07-2025,49691.95,Late
PAY04830,LOAN21923,01-06-2025,,0,Skipped
PAY02256,LOAN21924,01-12-2022,25-11-2022,42805.08,Paid
PAY02257,LOAN21924,01-01-2023,24-12-2022,42805.08,Paid
PAY02258,LOAN21924,01-02-2023,02-02-2023,42805.08,Paid
PAY02259,LOAN21924,01-03-2023,04-03-2023,42805.08,Late
PAY02260,LOAN21924,01-04-2023,25-03-2023,42805.08,Paid
PAY02261,LOAN21924,01-05-2023,28-04-2023,42805.08,Paid
PAY02262,LOAN21924,01-06-2023,26-05-2023,42805.08,Paid
PAY02263,LOAN21924,01-07-2023,01-07-2023,42805.08,Paid
PAY02264,LOAN21924,01-08-2023,24-07-2023,42805.08,Paid
PAY02265,LOAN21924,01-09-2023,27-08-2023,42805.08,Paid
PAY02266,LOAN21924,01-10-2023,27-09-2023,42805.08,Paid
PAY02267,LOAN21924,01-11-2023,22-10-2023,42805.08,Paid
PAY02268,LOAN21924,01-12-2023,21-11-2023,42805.08,Paid
PAY02269,LOAN21924,01-01-2024,31-12-2023,42805.08,Paid
PAY02270,LOAN21924,01-02-2024,25-01-2024,42805.08,Paid
PAY02271,LOAN21924,01-03-2024,01-03-2024,42805.08,Paid
PAY02272,LOAN21924,01-04-2024,23-03-2024,42805.08,Paid
PAY02273,LOAN21924,01-05-2024,28-04-2024,42805.08,Paid
PAY02274,LOAN21924,01-06-2024,27-05-2024,42805.08,Paid
PAY02275,LOAN21924,01-07-2024,30-06-2024,42805.08,Paid
PAY02276,LOAN21924,01-08-2024,30-07-2024,42805.08,Paid
PAY02277,LOAN21924,01-09-2024,22-08-2024,42805.08,Paid
PAY02278,LOAN21924,01-10-2024,27-09-2024,42805.08,Paid
PAY02279,LOAN21924,01-11-2024,24-10-2024,42805.08,Paid
PAY02280,LOAN21924,01-12-2024,26-11-2024,42805.08,Paid
PAY02281,LOAN21924,01-01-2025,23-12-2024,42805.08,Paid
PAY02282,LOAN21924,01-02-2025,25-01-2025,42805.08,Paid
PAY02283,LOAN21924,01-03-2025,24-02-2025,42805.08,Paid
PAY02284,LOAN21924,01-04-2025,29-03-2025,42805.08,Paid
PAY02285,LOAN21924,01-05-2025,22-04-2025,42805.08,Paid
PAY02286,LOAN21924,01-06-2025,26-05-2025,42805.08,Paid
PAY06620,LOAN21925,01-11-2024,27-10-2024,66891.38,Paid
PAY06621,LOAN21925,01-12-2024,23-11-2024,66891.38,Paid
PAY06622,LOAN21925,01-01-2025,27-12-2024,66891.38,Paid
PAY06623,LOAN21925,01-02-2025,24-01-2025,66891.38,Paid
PAY06624,LOAN21925,01-03-2025,23-02-2025,66891.38,Paid
PAY06625,LOAN21925,01-04-2025,27-03-2025,66891.38,Paid
PAY06626,LOAN21925,01-05-2025,25-04-2025,66891.38,Paid
PAY06627,LOAN21925,01-06-2025,31-05-2025,66891.38,Paid
PAY05406,LOAN21927,01-04-2024,30-03-2024,35355.75,Paid
PAY05407,LOAN21927,01-05-2024,21-04-2024,35355.75,Paid
PAY05408,LOAN21927,01-06-2024,24-05-2024,35355.75,Paid
PAY05409,LOAN21927,01-07-2024,02-07-2024,35355.75,Paid
PAY05410,LOAN21927,01-08-2024,23-07-2024,35355.75,Paid
PAY05411,LOAN21927,01-09-2024,22-08-2024,35355.75,Paid
PAY05412,LOAN21927,01-10-2024,23-09-2024,35355.75,Paid
PAY05413,LOAN21927,01-11-2024,02-11-2024,35355.75,Paid
PAY05414,LOAN21927,01-12-2024,24-11-2024,35355.75,Paid
PAY05415,LOAN21927,01-01-2025,27-12-2024,35355.75,Paid
PAY05416,LOAN21927,01-02-2025,26-01-2025,35355.75,Paid
PAY05417,LOAN21927,01-03-2025,28-02-2025,35355.75,Paid
PAY05418,LOAN21927,01-04-2025,22-03-2025,35355.75,Paid
PAY05419,LOAN21927,01-05-2025,23-04-2025,35355.75,Paid
PAY05420,LOAN21927,01-06-2025,29-05-2025,35355.75,Paid
PAY10887,LOAN21928,01-04-2025,27-03-2025,3753.59,Paid
PAY10888,LOAN21928,01-05-2025,30-04-2025,3753.59,Paid
PAY10889,LOAN21928,01-06-2025,28-05-2025,3753.59,Paid
PAY00563,LOAN21932,01-04-2024,02-04-2024,22056.68,Paid
PAY00564,LOAN21932,01-05-2024,01-05-2024,22056.68,Paid
PAY00565,LOAN21932,01-06-2024,27-05-2024,22056.68,Paid
PAY00566,LOAN21932,01-07-2024,29-06-2024,22056.68,Paid
PAY00567,LOAN21932,01-08-2024,31-07-2024,22056.68,Paid
PAY00568,LOAN21932,01-09-2024,24-08-2024,22056.68,Paid
PAY00569,LOAN21932,01-10-2024,25-09-2024,22056.68,Paid
PAY00570,LOAN21932,01-11-2024,30-10-2024,22056.68,Paid
PAY00571,LOAN21932,01-12-2024,30-11-2024,22056.68,Paid
PAY00572,LOAN21932,01-01-2025,23-12-2024,22056.68,Paid
PAY00573,LOAN21932,01-02-2025,27-01-2025,22056.68,Paid
PAY00574,LOAN21932,01-03-2025,28-02-2025,22056.68,Paid
PAY00575,LOAN21932,01-04-2025,25-03-2025,22056.68,Paid
PAY00576,LOAN21932,01-05-2025,26-04-2025,22056.68,Paid
PAY00577,LOAN21932,01-06-2025,29-05-2025,22056.68,Paid
PAY11518,LOAN21934,01-04-2023,,0,Skipped
PAY11519,LOAN21934,01-05-2023,15-06-2023,49700.19,Late
PAY11520,LOAN21934,01-06-2023,,0,Skipped
PAY11521,LOAN21934,01-07-2023,,0,Skipped
PAY11522,LOAN21934,01-08-2023,,0,Skipped
PAY11523,LOAN21934,01-09-2023,17-09-2023,49700.19,Late
PAY11524,LOAN21934,01-10-2023,09-10-2023,35686.9418,Partial
PAY11525,LOAN21934,01-11-2023,13-01-2024,49700.19,Late
PAY11526,LOAN21934,01-12-2023,,0,Skipped
PAY11527,LOAN21934,01-01-2024,10-03-2024,49700.19,Late
PAY11528,LOAN21934,01-02-2024,,0,Skipped
PAY11529,LOAN21934,01-03-2024,07-03-2024,49700.19,Bounced
PAY11530,LOAN21934,01-04-2024,11-05-2024,49700.19,Late
PAY11531,LOAN21934,01-05-2024,,0,Skipped
PAY11532,LOAN21934,01-06-2024,02-06-2024,49700.19,Bounced
PAY11533,LOAN21934,01-07-2024,11-07-2024,31222.33974,Partial
PAY11534,LOAN21934,01-08-2024,06-08-2024,44596.19142,Partial
PAY11535,LOAN21934,01-09-2024,02-09-2024,49700.19,Bounced
PAY11536,LOAN21934,01-10-2024,,0,Skipped
PAY11537,LOAN21934,01-11-2024,01-11-2024,49700.19,Bounced
PAY11538,LOAN21934,01-12-2024,01-12-2024,40563.41327,Partial
PAY11539,LOAN21934,01-01-2025,,0,Skipped
PAY11540,LOAN21934,01-02-2025,,0,Skipped
PAY11541,LOAN21934,01-03-2025,27-04-2025,49700.19,Late
PAY11542,LOAN21934,01-04-2025,,0,Skipped
PAY11543,LOAN21934,01-05-2025,09-05-2025,32904.80443,Partial
PAY11544,LOAN21934,01-06-2025,,0,Skipped
PAY14672,LOAN21935,01-08-2022,28-07-2022,51560.1,Paid
PAY14673,LOAN21935,01-09-2022,23-08-2022,51560.1,Paid
PAY14674,LOAN21935,01-10-2022,22-09-2022,51560.1,Paid
PAY14675,LOAN21935,01-11-2022,29-10-2022,51560.1,Paid
PAY14676,LOAN21935,01-12-2022,23-11-2022,51560.1,Paid
PAY14677,LOAN21935,01-01-2023,31-12-2022,51560.1,Paid
PAY14678,LOAN21935,01-02-2023,28-01-2023,51560.1,Paid
PAY14679,LOAN21935,01-03-2023,22-02-2023,51560.1,Paid
PAY14680,LOAN21935,01-04-2023,22-03-2023,51560.1,Paid
PAY14681,LOAN21935,01-05-2023,29-04-2023,51560.1,Paid
PAY14682,LOAN21935,01-06-2023,27-05-2023,51560.1,Paid
PAY14683,LOAN21935,01-07-2023,22-06-2023,51560.1,Paid
PAY14684,LOAN21935,01-08-2023,30-07-2023,51560.1,Paid
PAY14685,LOAN21935,01-09-2023,27-08-2023,51560.1,Paid
PAY14686,LOAN21935,01-10-2023,30-09-2023,51560.1,Paid
PAY14687,LOAN21935,01-11-2023,31-10-2023,51560.1,Paid
PAY14688,LOAN21935,01-12-2023,28-11-2023,51560.1,Paid
PAY14689,LOAN21935,01-01-2024,27-12-2023,51560.1,Paid
PAY14690,LOAN21935,01-02-2024,27-01-2024,51560.1,Paid
PAY14691,LOAN21935,01-03-2024,21-02-2024,51560.1,Paid
PAY14692,LOAN21935,01-04-2024,24-03-2024,51560.1,Paid
PAY14693,LOAN21935,01-05-2024,30-04-2024,51560.1,Paid
PAY14694,LOAN21935,01-06-2024,29-05-2024,51560.1,Paid
PAY14695,LOAN21935,01-07-2024,22-06-2024,51560.1,Paid
PAY14696,LOAN21935,01-08-2024,28-07-2024,51560.1,Paid
PAY14697,LOAN21935,01-09-2024,22-08-2024,51560.1,Paid
PAY14698,LOAN21935,01-10-2024,26-09-2024,51560.1,Paid
PAY14699,LOAN21935,01-11-2024,25-10-2024,51560.1,Paid
PAY14700,LOAN21935,01-12-2024,21-11-2024,51560.1,Paid
PAY14701,LOAN21935,01-01-2025,28-12-2024,51560.1,Paid
PAY14702,LOAN21935,01-02-2025,25-01-2025,51560.1,Paid
PAY03247,LOAN21937,01-05-2025,02-05-2025,7455.31,Paid
PAY03248,LOAN21937,01-06-2025,25-05-2025,7455.31,Paid
PAY15294,LOAN21938,01-10-2024,04-10-2024,6040.86126,Partial
PAY15295,LOAN21938,01-11-2024,07-12-2024,12678.9,Late
PAY15296,LOAN21938,01-12-2024,12-12-2024,12678.9,Late
PAY15297,LOAN21938,01-01-2025,06-01-2025,12678.9,Bounced
PAY15298,LOAN21938,01-02-2025,04-02-2025,7160.692065,Partial
PAY15299,LOAN21938,01-03-2025,05-03-2025,12678.9,Bounced
PAY15300,LOAN21938,01-04-2025,,0,Skipped
PAY15301,LOAN21938,01-05-2025,10-05-2025,10266.08613,Partial
PAY15302,LOAN21938,01-06-2025,13-06-2025,8860.280729,Partial
PAY13510,LOAN21939,01-12-2023,02-12-2023,16934.4187,Partial
PAY13511,LOAN21939,01-01-2024,,0,Skipped
PAY13512,LOAN21939,01-02-2024,01-02-2024,30896.7,Bounced
PAY13513,LOAN21939,01-03-2024,,0,Skipped
PAY13514,LOAN21939,01-04-2024,,0,Skipped
PAY13515,LOAN21939,01-05-2024,12-06-2024,30896.7,Late
PAY13516,LOAN21939,01-06-2024,05-06-2024,30896.7,Bounced
PAY13517,LOAN21939,01-07-2024,02-07-2024,30896.7,Bounced
PAY13518,LOAN21939,01-08-2024,,0,Skipped
PAY13519,LOAN21939,01-09-2024,,0,Skipped
PAY13520,LOAN21939,01-10-2024,01-10-2024,22709.50643,Partial
PAY13521,LOAN21939,01-11-2024,,0,Skipped
PAY13522,LOAN21939,01-12-2024,15-12-2024,24513.95627,Partial
PAY13523,LOAN21939,01-01-2025,02-01-2025,30896.7,Bounced
PAY13524,LOAN21939,01-02-2025,01-03-2025,30896.7,Late
PAY13525,LOAN21939,01-03-2025,09-05-2025,30896.7,Late
PAY13526,LOAN21939,01-04-2025,02-04-2025,26104.34336,Partial
PAY13527,LOAN21939,01-05-2025,,0,Skipped
PAY13528,LOAN21939,01-06-2025,,0,Skipped
PAY17799,LOAN21941,01-10-2021,22-09-2021,28712.8,Paid
PAY17800,LOAN21941,01-11-2021,29-10-2021,28712.8,Paid
PAY17801,LOAN21941,01-12-2021,22-11-2021,28712.8,Paid
PAY17802,LOAN21941,01-01-2022,30-12-2021,28712.8,Paid
PAY17803,LOAN21941,01-02-2022,31-01-2022,28712.8,Paid
PAY17804,LOAN21941,01-03-2022,23-02-2022,28712.8,Paid
PAY17805,LOAN21941,01-04-2022,27-03-2022,28712.8,Paid
PAY17806,LOAN21941,01-05-2022,30-04-2022,28712.8,Paid
PAY17807,LOAN21941,01-06-2022,23-05-2022,28712.8,Paid
PAY17808,LOAN21941,01-07-2022,27-06-2022,28712.8,Paid
PAY17809,LOAN21941,01-08-2022,28-07-2022,28712.8,Paid
PAY17810,LOAN21941,01-09-2022,27-08-2022,28712.8,Paid
PAY17811,LOAN21941,01-10-2022,21-09-2022,28712.8,Paid
PAY17812,LOAN21941,01-11-2022,28-10-2022,28712.8,Paid
PAY17813,LOAN21941,01-12-2022,23-11-2022,28712.8,Paid
PAY17814,LOAN21941,01-01-2023,23-12-2022,28712.8,Paid
PAY17815,LOAN21941,01-02-2023,22-01-2023,28712.8,Paid
PAY17816,LOAN21941,01-03-2023,20-02-2023,28712.8,Paid
PAY17817,LOAN21941,01-04-2023,25-03-2023,28712.8,Paid
PAY17818,LOAN21941,01-05-2023,21-04-2023,28712.8,Paid
PAY17819,LOAN21941,01-06-2023,24-05-2023,28712.8,Paid
PAY17820,LOAN21941,01-07-2023,25-06-2023,28712.8,Paid
PAY17821,LOAN21941,01-08-2023,25-07-2023,28712.8,Paid
PAY17822,LOAN21941,01-09-2023,26-08-2023,28712.8,Paid
PAY17823,LOAN21941,01-10-2023,29-09-2023,28712.8,Paid
PAY00578,LOAN21945,01-09-2022,31-08-2022,58983.03,Paid
PAY00579,LOAN21945,01-10-2022,21-09-2022,58983.03,Paid
PAY00580,LOAN21945,01-11-2022,29-10-2022,58983.03,Paid
PAY00581,LOAN21945,01-12-2022,28-11-2022,58983.03,Paid
PAY00582,LOAN21945,01-01-2023,22-12-2022,58983.03,Paid
PAY00583,LOAN21945,01-02-2023,23-01-2023,58983.03,Paid
PAY00584,LOAN21945,01-03-2023,25-02-2023,58983.03,Paid
PAY00585,LOAN21945,01-04-2023,30-03-2023,58983.03,Paid
PAY00586,LOAN21945,01-05-2023,29-04-2023,58983.03,Paid
PAY00587,LOAN21945,01-06-2023,26-05-2023,58983.03,Paid
PAY00588,LOAN21945,01-07-2023,23-06-2023,58983.03,Paid
PAY00589,LOAN21945,01-08-2023,28-07-2023,58983.03,Paid
PAY00590,LOAN21945,01-09-2023,28-08-2023,58983.03,Paid
PAY00591,LOAN21945,01-10-2023,22-09-2023,58983.03,Paid
PAY00592,LOAN21945,01-11-2023,25-10-2023,58983.03,Paid
PAY00593,LOAN21945,01-12-2023,29-11-2023,58983.03,Paid
PAY00594,LOAN21945,01-01-2024,26-12-2023,58983.03,Paid
PAY00595,LOAN21945,01-02-2024,31-01-2024,58983.03,Paid
PAY00596,LOAN21945,01-03-2024,28-02-2024,58983.03,Paid
PAY00597,LOAN21945,01-04-2024,26-03-2024,58983.03,Paid
PAY00598,LOAN21945,01-05-2024,26-04-2024,58983.03,Paid
PAY00599,LOAN21945,01-06-2024,27-05-2024,58983.03,Paid
PAY00600,LOAN21945,01-07-2024,25-06-2024,58983.03,Paid
