LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,LOAN_TYPE,RATE_OF_INTEREST,EMI,TERM_MONTHS,LOAN_STATUS,ISSUE_DATE
LOAN20889,CUST10412,"27,39,646.00",Business,15,"65,920.22",59,Active,02-06-2021
LOAN20890,CUST10063,"23,07,623.00",Business,13,"56,669.82",54,Active,31-08-2022
LOAN20891,CUST10605,"18,69,425.00",Personal,14,"76,353.43",29,Active,08-04-2025
LOAN20892,CUST10776,"11,74,326.00",Asset,9,"26,135.85",55,Active,04-03-2024
LOAN20893,CUST10734,"15,08,521.00",Business,12,"71,011.32",24,Active,31-03-2023
LOAN20894,CUST10176,"16,17,350.00",Business,15,"40,332.48",56,Closed,22-01-2024
LOAN20895,CUST10142,"17,43,710.00",Asset,8,"41,123.93",50,Active,17-03-2023
LOAN20896,CUST10169,"7,87,015.00",Asset,9,"18,627.76",51,Active,22-05-2024
LOAN20897,CUST10731,"12,27,341.00",Business,15,"48,000.59",31,Closed,14-03-2023
LOAN20898,CUST10458,"2,67,019.00",Business,12,"7,270.33",46,Active,10-02-2023
LOAN20899,CUST10622,"13,29,369.00",Asset,8,"30,833.87",51,Active,12-04-2023
LOAN20900,CUST10319,"11,27,119.00",Business,13,"26,275.20",58,Active,29-10-2022
LOAN20901,CUST10136,"6,76,826.00",Asset,10,"18,793.11",43,Active,04-06-2021
LOAN20902,CUST10411,"24,56,414.00",Personal,12,"97,998.69",29,Active,31-07-2022
LOAN20903,CUST10745,"28,40,898.00",Asset,9,"88,212.22",37,Active,24-08-2024
LOAN20904,CUST10192,"23,79,075.00",Asset,10,"82,757.86",33,Closed,13-10-2023
LOAN20905,CUST10203,"20,30,459.00",Personal,15,"70,386.53",36,Active,21-03-2024
LOAN20906,CUST10682,"4,26,862.00",Business,13,"11,451.64",48,Active,26-08-2021
LOAN20907,CUST10447,"9,11,552.00",Personal,12,"24,004.66",48,Active,19-12-2023
LOAN20908,CUST10525,"1,86,212.00",Asset,8,"7,083.11",29,Active,28-02-2022
LOAN20909,CUST10948,"11,30,887.00",Asset,10,"52,184.70",24,Active,18-02-2025
LOAN20910,CUST10143,"10,39,114.00",Asset,10,"47,949.84",24,Closed,07-10-2024
LOAN20911,CUST10119,"4,12,138.00",Asset,8,"12,914.91",36,Active,11-06-2024
LOAN20912,CUST10208,"29,50,395.00",Personal,14,"1,13,967.98",31,Active,03-11-2022
LOAN20913,CUST10671,"16,89,720.00",Asset,9,"37,606.49",55,Active,10-02-2022
LOAN20914,CUST10914,"1,82,305.00",Personal,14,"8,752.99",24,Closed,09-04-2024
LOAN20915,CUST10886,"26,87,786.00",Education,13,"68,872.24",51,Active,06-01-2023
LOAN20916,CUST10747,"5,02,384.00",Education,15,"17,415.31",36,Active,16-08-2022
LOAN20917,CUST10319,"24,17,815.00",Education,15,"1,17,231.74",24,Active,15-01-2023
LOAN20918,CUST10478,"8,98,681.00",Asset,10,"25,447.79",42,Active,30-11-2024
LOAN20919,CUST10681,"21,40,216.00",Education,15,"52,099.34",58,Closed,26-07-2022
LOAN20920,CUST10065,"9,84,839.00",Education,15,"41,903.55",28,Active,01-09-2024
LOAN20921,CUST10475,"17,00,125.00",Business,12,"69,916.68",28,Active,04-09-2022
LOAN20922,CUST10267,"4,95,766.00",Education,14,"12,770.41",52,Closed,19-06-2022
LOAN20923,CUST10488,"23,16,311.00",Education,13,"52,703.19",60,Closed,23-04-2024
LOAN20924,CUST10558,"8,51,088.00",Personal,13,"22,476.91",49,Active,10-10-2024
LOAN20925,CUST10750,"3,87,129.00",Asset,8,"8,834.17",52,Active,19-04-2023
LOAN20926,CUST10452,"26,77,340.00",Business,14,"75,542.02",46,Active,20-02-2022
LOAN20927,CUST10305,"9,35,148.00",Personal,15,"29,851.25",40,Active,03-01-2024
LOAN20928,CUST10300,"7,89,296.00",Asset,10,"17,216.72",58,Active,22-07-2023
LOAN20929,CUST10843,"20,79,485.00",Education,14,"87,485.49",28,Active,21-11-2023
LOAN20930,CUST10411,"3,22,799.00",Education,13,"7,433.27",59,Active,14-10-2022
LOAN20931,CUST10738,"19,26,206.00",Education,12,"68,818.41",33,Active,15-10-2024
LOAN20932,CUST10101,"19,21,286.00",Asset,10,"40,821.65",60,Active,28-08-2023
LOAN20933,CUST10249,"27,61,214.00",Business,14,"1,27,976.04",25,Closed,19-02-2024
LOAN20934,CUST10762,"7,04,975.00",Asset,8,"18,911.02",43,Closed,01-11-2023
LOAN20935,CUST10599,"59,608.00",Asset,9,"1,388.57",52,Closed,09-06-2021
LOAN20936,CUST10569,"18,31,617.00",Education,12,"65,438.98",33,Active,05-02-2024
LOAN20937,CUST10394,"5,12,133.00",Personal,14,"12,836.45",54,Active,28-04-2023
LOAN20938,CUST10468,"27,08,653.00",Business,15,"70,198.88",53,Closed,28-02-2023
LOAN20939,CUST10774,"17,12,623.00",Education,15,"56,893.05",38,Active,08-01-2023
LOAN20940,CUST10583,"14,59,056.00",Personal,12,"54,971.00",31,Active,10-08-2023
LOAN20941,CUST10431,"27,03,985.00",Asset,9,"57,665.10",58,Active,11-02-2024
LOAN20942,CUST10069,"21,52,389.00",Business,14,"53,243.80",55,Active,15-12-2023
LOAN20943,CUST10440,"14,55,406.00",Business,15,"35,428.99",58,Closed,12-08-2024
LOAN20944,CUST10660,"10,35,147.00",Personal,14,"25,279.90",56,Active,09-07-2024
LOAN20945,CUST10488,"9,96,401.00",Business,14,"41,919.34",28,Closed,01-02-2023
LOAN20946,CUST10812,"24,07,291.00",Asset,8,"83,786.78",32,Active,07-10-2021
LOAN20947,CUST10155,"2,68,907.00",Asset,10,"12,408.69",24,Active,02-08-2023
LOAN20948,CUST10683,"12,28,064.00",Asset,9,"29,066.90",51,Active,30-09-2022
LOAN20949,CUST10690,"4,69,488.00",Education,15,"11,565.73",57,Active,11-09-2023
LOAN20950,CUST10825,"22,15,417.00",Asset,9,"46,606.34",59,Active,04-03-2025
LOAN20951,CUST10761,"20,75,614.00",Asset,8,"63,486.38",37,Active,14-05-2023
LOAN20952,CUST10611,"7,67,540.00",Education,14,"20,347.86",50,Active,31-07-2021
LOAN20953,CUST10108,"3,94,465.00",Personal,13,"12,718.88",38,Active,19-12-2021
LOAN20954,CUST10546,"29,66,484.00",Asset,10,"91,399.12",38,Active,28-01-2025
LOAN20955,CUST10309,"13,69,983.00",Personal,14,"47,901.07",35,Active,11-07-2022
LOAN20956,CUST10847,"22,05,913.00",Business,15,"59,598.53",50,Active,25-05-2023
LOAN20957,CUST10160,"19,07,537.00",Education,15,"74,602.66",31,Active,14-05-2022
LOAN20958,CUST10888,"16,58,359.00",Personal,12,"72,750.35",26,Active,25-03-2024
LOAN20959,CUST10510,"16,48,944.00",Education,14,"60,489.90",33,Closed,28-12-2022
LOAN20960,CUST10293,"11,61,759.00",Asset,9,"27,497.53",51,Active,01-05-2024
LOAN20961,CUST10068,"8,21,608.00",Asset,10,"19,841.13",51,Active,08-02-2022
LOAN20962,CUST10446,"6,99,968.00",Personal,13,"26,703.88",31,Active,23-11-2024
LOAN20963,CUST10881,"13,67,290.00",Personal,13,"34,530.39",52,Active,18-06-2024
LOAN20964,CUST10658,"25,71,650.00",Education,15,"75,066.77",45,Active,26-03-2025
LOAN20965,CUST10904,"3,86,110.00",Asset,10,"9,962.40",47,Active,11-06-2024
LOAN20966,CUST10154,"12,65,671.00",Education,12,"28,154.15",60,Active,28-12-2021
LOAN20967,CUST10408,"23,21,611.00",Asset,9,"98,614.92",26,Active,20-08-2021
LOAN20968,CUST10286,"29,84,839.00",Business,14,"1,38,340.56",25,Active,17-02-2024
LOAN20969,CUST10058,"14,77,021.00",Business,14,"35,622.03",57,Active,16-09-2021
LOAN20970,CUST10869,"16,40,256.00",Asset,8,"36,839.04",53,Active,27-07-2021
LOAN20971,CUST10891,"15,27,252.00",Personal,13,"47,252.78",40,Closed,16-06-2022
LOAN20972,CUST10860,"18,38,607.00",Education,15,"54,580.11",44,Active,18-07-2023
LOAN20973,CUST10360,"5,40,759.00",Asset,9,"15,369.87",41,Active,01-06-2021
LOAN20974,CUST10354,"6,12,965.00",Asset,9,"18,598.32",38,Active,14-12-2022
LOAN20975,CUST10988,"28,93,364.00",Business,12,"73,817.62",50,Active,30-06-2024
LOAN20976,CUST10952,"24,40,179.00",Business,13,"63,466.23",50,Active,13-11-2021
LOAN20977,CUST10445,"21,11,649.00",Personal,15,"87,258.16",29,Active,16-09-2021
LOAN20978,CUST10603,"8,52,239.00",Education,15,"29,543.14",36,Active,06-07-2023
LOAN20979,CUST10694,"7,71,116.00",Education,12,"21,748.87",44,Closed,22-05-2025
LOAN20980,CUST10377,"7,52,492.00",Personal,12,"27,594.55",32,Active,27-12-2024
LOAN20981,CUST10220,"27,21,059.00",Business,12,"1,15,496.79",27,Active,07-08-2024
LOAN20982,CUST10329,"9,65,328.00",Asset,10,"29,742.32",38,Active,09-08-2022
LOAN20983,CUST10854,"26,51,427.00",Asset,10,"62,089.95",53,Active,25-05-2023
LOAN20984,CUST10228,"14,68,938.00",Asset,8,"66,436.09",24,Active,25-04-2023
LOAN20985,CUST10028,"7,38,168.00",Business,14,"21,178.12",45,Closed,20-08-2022
LOAN20986,CUST10841,"18,51,236.00",Business,13,"62,375.46",36,Active,18-05-2022
LOAN20987,CUST10340,"20,96,322.00",Business,12,"57,078.13",46,Active,21-02-2023
LOAN20988,CUST10967,"6,64,795.00",Personal,14,"24,387.36",33,Active,13-06-2023
LOAN20989,CUST10449,"18,63,687.00",Asset,8,"84,289.52",24,Active,04-02-2025
LOAN20990,CUST10077,"7,27,436.00",Education,13,"17,864.12",54,Active,07-05-2022
LOAN20991,CUST10480,"5,61,634.00",Education,15,"21,965.18",31,Active,27-06-2022
LOAN20992,CUST10428,"5,02,041.00",Personal,13,"14,941.79",42,Active,04-03-2024
LOAN20993,CUST10126,"12,72,456.00",Education,15,"36,540.80",46,Active,13-07-2021
LOAN20994,CUST10206,"16,29,529.00",Personal,12,"43,624.30",47,Active,02-03-2024
LOAN20995,CUST10677,"28,17,572.00",Personal,15,"72,066.73",54,Active,07-07-2023
LOAN20996,CUST10924,"27,33,945.00",Asset,10,"97,686.31",32,Active,01-08-2023
LOAN20997,CUST10287,"13,06,779.00",Education,13,"52,751.42",29,Active,29-07-2021
LOAN20998,CUST10619,"28,06,439.00",Asset,8,"62,057.16",54,Active,04-10-2021
LOAN20999,CUST10724,"1,45,811.00",Business,12,"6,620.80",25,Active,21-06-2022
LOAN21000,CUST10832,"16,21,905.00",Asset,10,"39,167.61",51,Active,10-11-2024
LOAN21001,CUST10856,"12,15,548.00",Personal,14,"30,881.06",53,Active,10-05-2022
LOAN21002,CUST10431,"19,51,861.00",Asset,8,"47,650.63",48,Closed,10-05-2022
LOAN21003,CUST10003,"12,57,068.00",Asset,8,"28,232.90",53,Active,06-09-2021
LOAN21004,CUST10338,"6,62,460.00",Personal,15,"19,337.29",45,Active,09-11-2024
LOAN21005,CUST10334,"15,70,905.00",Asset,9,"49,954.36",36,Active,29-03-2024
LOAN21006,CUST10218,"1,17,405.00",Personal,14,"3,259.31",47,Active,07-08-2022
LOAN21007,CUST10633,"28,59,536.00",Education,12,"68,790.66",54,Active,11-06-2021
LOAN21008,CUST10139,"10,94,065.00",Business,13,"42,910.92",30,Active,15-04-2024
LOAN21009,CUST10320,"8,95,419.00",Personal,13,"23,647.68",49,Active,08-01-2025
LOAN21010,CUST10109,"18,88,852.00",Personal,12,"80,173.32",27,Active,20-11-2021
LOAN21011,CUST10027,"26,14,203.00",Business,15,"70,629.56",50,Active,11-04-2025
LOAN21012,CUST10652,"12,23,213.00",Personal,15,"39,820.05",39,Active,11-10-2022
LOAN21013,CUST10139,"17,78,070.00",Asset,10,"65,321.69",31,Active,30-04-2025
LOAN21014,CUST10286,"3,54,677.00",Asset,8,"14,397.51",27,Active,24-03-2025
LOAN21015,CUST10426,"16,89,375.00",Asset,10,"77,956.08",24,Active,10-12-2024
LOAN21016,CUST10028,"18,15,616.00",Education,14,"64,996.80",34,Active,20-03-2023
LOAN21017,CUST10524,"24,79,916.00",Business,14,"90,973.30",33,Active,20-05-2024
LOAN21018,CUST10631,"3,76,575.00",Education,14,"10,625.19",46,Active,19-04-2025
LOAN21019,CUST10708,"9,50,976.00",Business,15,"41,716.24",27,Closed,29-12-2024
LOAN21020,CUST10960,"22,65,488.00",Business,15,"61,208.11",50,Active,14-11-2023
LOAN21021,CUST10848,"14,76,112.00",Business,12,"33,242.33",59,Closed,20-04-2022
LOAN21022,CUST10999,"19,33,475.00",Business,13,"66,670.54",35,Active,15-10-2024
LOAN21023,CUST10225,"21,24,877.00",Asset,10,"61,396.68",41,Active,13-05-2024
LOAN21024,CUST10636,"64,180.00",Asset,9,"1,332.27",60,Active,03-03-2022
LOAN21025,CUST10975,"7,36,461.00",Asset,10,"21,279.47",41,Active,17-11-2024
LOAN21026,CUST10024,"17,85,921.00",Asset,8,"41,423.31",51,Active,17-01-2025
LOAN21027,CUST10761,"26,40,764.00",Asset,9,"68,091.97",46,Active,26-08-2022
LOAN21028,CUST10112,"11,86,682.00",Asset,8,"34,655.31",39,Active,12-10-2022
LOAN21029,CUST10010,"4,10,042.00",Education,14,"15,427.96",32,Active,13-01-2022
LOAN21030,CUST10474,"28,75,243.00",Business,13,"1,16,066.40",29,Active,04-12-2022
LOAN21031,CUST10771,"13,15,664.00",Asset,8,"29,548.92",53,Active,19-11-2024
LOAN21032,CUST10820,"15,76,285.00",Personal,13,"46,913.54",42,Active,22-11-2021
LOAN21033,CUST10997,"19,15,994.00",Asset,8,"45,187.11",50,Active,15-10-2021
LOAN21034,CUST10356,"4,29,507.00",Education,12,"11,310.57",48,Active,25-01-2023
LOAN21035,CUST10207,"17,97,148.00",Education,15,"44,272.34",57,Active,03-04-2022
LOAN21036,CUST10225,"13,88,178.00",Business,12,"32,494.81",56,Active,14-09-2023
LOAN21037,CUST10888,"28,25,663.00",Business,14,"1,01,155.23",34,Closed,25-03-2023
LOAN21038,CUST10445,"18,48,477.00",Business,12,"47,159.70",50,Active,16-04-2025
LOAN21039,CUST10694,"21,30,183.00",Personal,15,"88,024.03",29,Active,05-02-2023
LOAN21040,CUST10669,"17,63,034.00",Business,15,"57,393.20",39,Active,04-10-2024
LOAN21041,CUST10323,"18,57,450.00",Education,12,"44,683.90",54,Closed,14-10-2021
LOAN21042,CUST10314,"14,79,653.00",Asset,8,"34,896.37",50,Active,11-02-2025
LOAN21043,CUST10812,"98,493.00",Education,12,"3,349.12",35,Closed,02-05-2022
LOAN21044,CUST10675,"6,90,860.00",Education,14,"30,958.51",26,Closed,26-07-2024
LOAN21045,CUST10706,"7,69,106.00",Education,13,"17,710.63",59,Active,23-11-2023
LOAN21046,CUST10421,"17,29,524.00",Business,14,"56,606.42",38,Active,16-02-2022
LOAN21047,CUST10933,"14,50,462.00",Business,15,"39,188.04",50,Active,16-10-2022
LOAN21048,CUST10950,"20,99,660.00",Personal,15,"59,344.91",47,Active,30-05-2025
LOAN21049,CUST10796,"25,76,722.00",Asset,8,"1,12,238.82",25,Active,18-03-2024
LOAN21050,CUST10841,"18,77,762.00",Asset,8,"63,579.11",33,Closed,01-07-2021
LOAN21051,CUST10171,"12,80,063.00",Personal,13,"36,091.47",45,Active,06-08-2021
LOAN21052,CUST10359,"17,21,622.00",Asset,9,"68,397.83",28,Active,19-11-2024
LOAN21053,CUST10996,"14,05,756.00",Education,13,"36,021.30",51,Active,26-06-2024
LOAN21054,CUST10199,"28,33,376.00",Personal,14,"92,734.92",38,Active,23-11-2024
LOAN21055,CUST10810,"20,34,142.00",Education,13,"55,457.94",47,Active,24-08-2023
LOAN21056,CUST10039,"16,13,913.00",Personal,12,"41,824.13",49,Closed,09-06-2023
LOAN21057,CUST10475,"22,90,808.00",Personal,15,"1,07,261.28",25,Active,02-03-2022
LOAN21058,CUST10831,"6,08,427.00",Business,15,"27,554.01",26,Active,16-09-2022
LOAN21059,CUST10586,"21,01,691.00",Education,12,"56,264.60",47,Closed,08-01-2024
LOAN21060,CUST10754,"1,11,981.00",Education,13,"3,004.17",48,Closed,01-12-2021
LOAN21061,CUST10153,"18,06,074.00",Asset,9,"51,333.62",41,Closed,01-03-2025
LOAN21062,CUST10315,"8,08,536.00",Business,12,"25,680.31",38,Active,19-06-2022
LOAN21063,CUST10710,"18,30,992.00",Business,15,"64,910.71",35,Active,10-01-2025
LOAN21064,CUST10730,"10,49,450.00",Asset,10,"25,343.31",51,Active,09-02-2023
LOAN21065,CUST10592,"17,64,488.00",Education,14,"46,777.43",50,Active,28-06-2021
LOAN21066,CUST10697,"8,12,794.00",Asset,10,"29,041.86",32,Active,13-08-2021
LOAN21067,CUST10788,"12,85,722.00",Education,15,"38,834.79",43,Active,25-04-2022
LOAN21068,CUST10708,"28,93,439.00",Education,12,"80,162.86",45,Active,25-04-2024
LOAN21069,CUST10793,"4,37,580.00",Business,12,"19,869.09",25,Active,23-01-2022
LOAN21070,CUST10371,"2,87,812.00",Education,14,"8,400.36",44,Closed,16-02-2023
LOAN21071,CUST10939,"10,74,997.00",Personal,12,"41,654.11",30,Closed,29-05-2024
LOAN21072,CUST10209,"17,25,176.00",Education,13,"41,798.77",55,Active,02-09-2021
LOAN21073,CUST10775,"2,28,260.00",Asset,9,"9,068.48",28,Active,30-05-2025
LOAN21074,CUST10222,"4,55,105.00",Education,12,"10,249.05",59,Closed,16-12-2023
LOAN21075,CUST10954,"28,76,480.00",Personal,14,"78,604.06",48,Active,19-06-2023
LOAN21076,CUST10083,"4,41,031.00",Business,13,"15,576.09",34,Active,17-04-2024
LOAN21077,CUST10813,"13,12,314.00",Personal,15,"52,726.87",30,Active,21-11-2022
LOAN21078,CUST10905,"4,81,913.00",Personal,14,"15,145.73",40,Closed,25-05-2025
LOAN21079,CUST10782,"10,02,859.00",Business,12,"36,775.73",32,Active,11-01-2023
LOAN21080,CUST10103,"29,74,106.00",Asset,9,"1,30,909.72",25,Closed,27-01-2023
LOAN21081,CUST10485,"24,10,926.00",Asset,8,"75,549.66",36,Closed,31-07-2023
LOAN21082,CUST10032,"6,82,996.00",Personal,15,"23,169.07",37,Closed,15-10-2022
LOAN21083,CUST10178,"14,92,068.00",Business,13,"55,424.80",32,Closed,18-10-2021
LOAN21084,CUST10793,"2,20,406.00",Asset,8,"9,261.21",26,Closed,30-09-2024
LOAN21085,CUST10852,"21,04,702.00",Business,14,"50,760.12",57,Active,02-08-2023
LOAN21086,CUST10947,"3,74,552.00",Education,14,"12,522.65",37,Active,15-11-2022
LOAN21087,CUST10434,"1,51,190.00",Asset,10,"3,540.50",53,Active,26-11-2022
LOAN21088,CUST10906,"9,32,876.00",Asset,8,"32,469.14",32,Active,10-07-2023
LOAN21089,CUST10349,"9,13,405.00",Personal,12,"26,740.50",42,Closed,19-12-2023
LOAN21090,CUST10790,"20,67,205.00",Business,15,"80,847.18",31,Active,31-10-2023
LOAN21091,CUST10604,"11,36,481.00",Asset,10,"35,820.80",37,Active,08-11-2022
LOAN21092,CUST10059,"22,56,263.00",Personal,15,"63,771.15",47,Active,03-05-2025
LOAN21093,CUST10030,"29,09,251.00",Personal,13,"1,28,992.55",26,Active,04-11-2022
LOAN21094,CUST10485,"8,51,346.00",Personal,14,"36,939.89",27,Active,26-10-2024
LOAN21095,CUST10729,"28,61,419.00",Asset,9,"64,637.67",54,Active,16-09-2022
LOAN21096,CUST10269,"26,84,708.00",Asset,10,"82,717.43",38,Active,18-08-2024
LOAN21097,CUST10683,"25,00,510.00",Asset,9,"72,590.20",40,Active,17-06-2023
LOAN21098,CUST10593,"23,37,484.00",Personal,12,"61,554.92",48,Active,26-10-2024
LOAN21099,CUST10660,"20,86,052.00",Business,13,"84,208.73",29,Closed,25-09-2021
LOAN21100,CUST10589,"7,94,841.00",Education,15,"21,791.07",49,Closed,21-07-2024
LOAN21101,CUST10811,"22,01,177.00",Education,14,"82,819.96",32,Active,06-09-2024
LOAN21102,CUST10526,"15,23,380.00",Asset,10,"55,965.04",31,Active,26-02-2024
LOAN21103,CUST10051,"13,62,709.00",Education,15,"49,444.36",34,Closed,24-06-2022
LOAN21104,CUST10707,"15,00,635.00",Business,14,"40,381.99",49,Closed,13-06-2021
LOAN21105,CUST10154,"20,58,156.00",Business,15,"57,280.02",48,Active,20-06-2023
LOAN21106,CUST10392,"24,14,287.00",Asset,8,"94,808.65",28,Active,08-08-2024
LOAN21107,CUST10345,"15,01,318.00",Business,12,"51,050.34",35,Active,16-01-2023
LOAN21108,CUST10524,"3,77,942.00",Asset,10,"16,809.76",25,Closed,11-03-2023
LOAN21109,CUST10806,"17,51,338.00",Personal,13,"43,607.24",53,Active,18-07-2024
LOAN21110,CUST10464,"22,84,688.00",Education,14,"53,160.69",60,Active,16-04-2023
LOAN21111,CUST10214,"12,44,797.00",Education,15,"41,351.95",38,Closed,11-12-2022
LOAN21112,CUST10251,"8,29,222.00",Education,13,"21,899.44",49,Active,15-02-2025
LOAN21113,CUST10919,"14,61,468.00",Asset,9,"43,360.20",39,Active,06-08-2024
LOAN21114,CUST10745,"14,04,038.00",Business,13,"48,414.37",35,Active,23-03-2025
LOAN21115,CUST10835,"11,14,761.00",Asset,9,"41,634.27",30,Active,21-08-2021
LOAN21116,CUST10901,"26,55,195.00",Personal,12,"73,562.30",45,Active,15-01-2022
LOAN21117,CUST10710,"4,57,189.00",Asset,10,"20,334.43",25,Active,27-06-2023
LOAN21118,CUST10878,"22,12,220.00",Business,13,"63,475.76",44,Active,31-08-2023
LOAN21119,CUST10923,"24,05,324.00",Asset,10,"52,466.75",58,Closed,12-01-2025
LOAN21120,CUST10758,"25,88,404.00",Personal,15,"68,943.98",51,Active,30-12-2021
LOAN21121,CUST10436,"14,55,607.00",Asset,9,"35,018.80",50,Active,15-02-2024
LOAN21122,CUST10416,"7,01,608.00",Asset,10,"17,794.59",48,Active,14-08-2021
LOAN21123,CUST10574,"5,96,971.00",Education,14,"22,461.22",32,Active,25-11-2024
LOAN21124,CUST10951,"13,20,791.00",Education,13,"40,067.94",41,Active,13-07-2024
LOAN21125,CUST10162,"21,82,822.00",Education,14,"84,318.14",31,Active,02-02-2022
LOAN21126,CUST10333,"15,30,080.00",Asset,8,"38,028.59",47,Active,28-07-2021
LOAN21127,CUST10940,"26,48,623.00",Asset,9,"63,720.22",50,Active,17-12-2023
LOAN21128,CUST10926,"29,57,160.00",Asset,8,"92,666.65",36,Active,16-11-2023
LOAN21129,CUST10909,"13,50,511.00",Business,15,"61,160.98",26,Active,29-12-2021
LOAN21130,CUST10952,"27,18,767.00",Education,15,"1,27,299.38",25,Active,19-05-2025
LOAN21131,CUST10988,"7,13,712.00",Personal,15,"25,896.23",34,Closed,28-01-2025
LOAN21132,CUST10761,"20,67,990.00",Personal,12,"82,502.50",29,Active,05-11-2024
LOAN21133,CUST10901,"19,35,567.00",Business,13,"66,742.68",35,Active,11-06-2023
LOAN21134,CUST10068,"4,54,056.00",Education,15,"15,740.00",36,Closed,05-05-2025
LOAN21135,CUST10463,"22,10,015.00",Personal,15,"88,795.18",30,Active,13-04-2022
LOAN21136,CUST10702,"5,05,819.00",Personal,14,"13,822.25",48,Active,12-02-2024
LOAN21137,CUST10626,"23,59,590.00",Business,13,"77,745.65",37,Active,24-08-2022
LOAN21138,CUST10985,"13,59,684.00",Business,15,"50,536.55",33,Active,23-08-2021
LOAN21139,CUST10183,"21,71,426.00",Personal,13,"82,840.21",31,Active,03-08-2023
LOAN21140,CUST10668,"17,17,180.00",Personal,14,"52,934.13",41,Active,19-07-2023
LOAN21141,CUST10823,"29,88,956.00",Personal,15,"1,35,361.70",26,Active,26-06-2024
LOAN21142,CUST10002,"10,64,653.00",Education,13,"31,103.86",43,Active,17-09-2021
LOAN21143,CUST10171,"27,70,434.00",Asset,9,"1,03,470.61",30,Closed,10-07-2024
LOAN21144,CUST10451,"20,21,039.00",Asset,10,"74,247.74",31,Active,18-04-2024
LOAN21145,CUST10069,"12,05,891.00",Personal,15,"33,060.27",49,Active,18-06-2022
LOAN21146,CUST10598,"27,49,717.00",Asset,8,"64,849.76",50,Active,19-02-2022
LOAN21147,CUST10605,"9,52,342.00",Asset,10,"34,986.58",31,Closed,14-10-2023
LOAN21148,CUST10317,"14,18,778.00",Personal,14,"34,648.76",56,Active,15-01-2023
LOAN21149,CUST10664,"25,91,558.00",Business,15,"91,873.62",35,Active,06-07-2024
LOAN21150,CUST10052,"27,20,085.00",Asset,8,"87,393.55",35,Closed,11-07-2023
LOAN21151,CUST10613,"11,18,029.00",Asset,10,"30,456.81",44,Active,13-03-2025
LOAN21152,CUST10828,"17,57,791.00",Education,13,"75,437.77",27,Active,02-06-2021
LOAN21153,CUST10586,"29,90,750.00",Personal,14,"1,15,526.81",31,Active,12-10-2024
LOAN21154,CUST10706,"27,67,964.00",Asset,8,"68,794.94",47,Active,05-02-2023
LOAN21155,CUST10407,"19,42,175.00",Asset,9,"47,511.27",49,Active,01-08-2023
LOAN21156,CUST10525,"9,98,293.00",Asset,9,"30,289.78",38,Active,10-05-2025
LOAN21157,CUST10459,"20,31,785.00",Personal,13,"96,594.76",24,Active,29-05-2024
LOAN21158,CUST10467,"28,09,499.00",Asset,10,"76,535.02",44,Active,05-08-2023
LOAN21159,CUST10932,"12,23,475.00",Personal,12,"30,742.02",51,Active,05-02-2024
LOAN21160,CUST10253,"29,09,822.00",Asset,10,"1,10,024.47",30,Active,31-01-2022
LOAN21161,CUST10279,"73,249.00",Education,15,"3,317.25",26,Active,20-07-2021
LOAN21162,CUST10207,"23,75,374.00",Asset,10,"68,634.59",41,Active,17-07-2021
LOAN21163,CUST10711,"16,48,689.00",Asset,9,"61,575.50",30,Active,04-04-2024
LOAN21164,CUST10661,"7,73,265.00",Education,14,"21,130.61",48,Active,02-10-2021
LOAN21165,CUST10747,"63,456.00",Business,12,"1,671.04",48,Active,28-12-2023
LOAN21166,CUST10582,"5,80,824.00",Asset,9,"13,120.45",54,Active,04-09-2022
LOAN21167,CUST10816,"19,75,493.00",Asset,9,"42,129.31",58,Active,19-08-2021
LOAN21168,CUST10045,"18,86,186.00",Personal,14,"72,859.67",31,Active,08-03-2024
LOAN21169,CUST10879,"25,96,425.00",Education,12,"1,03,584.43",29,Active,07-12-2022
LOAN21170,CUST10037,"26,21,388.00",Personal,12,"79,835.94",40,Active,02-01-2024
LOAN21171,CUST10157,"20,18,768.00",Business,15,"67,063.13",38,Closed,02-11-2024
LOAN21172,CUST10907,"8,07,904.00",Asset,10,"32,470.29",28,Active,17-01-2024
LOAN21173,CUST10857,"29,69,159.00",Education,15,"81,401.38",49,Active,19-08-2023
LOAN21174,CUST10084,"5,24,077.00",Education,13,"20,555.11",30,Active,10-09-2021
LOAN21175,CUST10650,"2,74,417.00",Asset,10,"6,626.93",51,Active,14-05-2023
LOAN21176,CUST10583,"12,57,000.00",Education,12,"40,812.34",37,Active,04-11-2023
LOAN21177,CUST10709,"22,39,983.00",Business,13,"54,271.87",55,Active,25-01-2024
LOAN21178,CUST10660,"27,28,094.00",Asset,10,"1,03,153.08",30,Active,16-03-2022
LOAN21179,CUST10505,"15,05,572.00",Education,14,"55,230.44",33,Active,19-02-2023
LOAN21180,CUST10757,"17,02,795.00",Education,15,"61,783.99",34,Active,12-01-2024
LOAN21181,CUST10320,"23,78,078.00",Business,13,"95,997.09",29,Active,05-10-2024
LOAN21182,CUST10509,"12,22,687.00",Asset,8,"32,798.70",43,Active,06-11-2022
LOAN21183,CUST10888,"29,25,015.00",Asset,10,"68,496.72",53,Closed,25-10-2024
LOAN21184,CUST10972,"22,10,792.00",Business,13,"52,188.83",57,Active,11-12-2022
LOAN21185,CUST10058,"64,494.00",Education,15,"1,551.83",59,Active,04-04-2024
