LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,LOAN_TYPE,RATE_OF_INTEREST,EMI,TERM_MONTHS,LOAN_STATUS,ISSUE_DATE
LOAN21193,CUST10526,2929224,Business,13,71934.88,54,Active,2021-08-05 00:00:00.000
LOAN20261,CUST10798,1836847,Business,15,51120.83,48,Active,2022-03-05 00:00:00.000
LOAN21438,CUST10350,1648458,Asset,10,37485.95,55,Active,2022-08-31 00:00:00.000
LOAN21066,CUST10697,812794,Asset,10,29041.86,32,Active,2021-08-13 00:00:00.000
LOAN21639,CUST10622,2172649,Personal,12,84186.05,30,Active,2024-07-19 00:00:00.000
LOAN20120,CUST10596,1917354,Personal,13,85013.08,26,Active,2024-12-25 00:00:00.000
LOAN21410,CUST10323,1545184,Asset,10,64145.66,27,Active,2023-08-22 00:00:00.000
LOAN20926,CUST10452,2677340,Business,14,75542.02,46,Active,2022-02-20 00:00:00.000
LOAN20218,CUST10171,1088366,Education,12,27347.16,51,Closed,2023-09-23 00:00:00.000
LOAN20394,CUST10624,691277,Personal,12,15765.07,58,Closed,2022-07-24 00:00:00.000
LOAN20974,CUST10354,612965,Asset,9,18598.32,38,Active,2022-12-14 00:00:00.000
LOAN21869,CUST10843,1919518,Asset,10,74784.18,29,Active,2022-12-12 00:00:00.000
LOAN20586,CUST10535,757765,Education,12,25766.8,35,Active,2022-03-24 00:00:00.000
LOAN20347,CUST10276,2155516,Asset,9,85635.88,28,Active,2025-01-26 00:00:00.000
LOAN21108,CUST10524,377942,Asset,10,16809.76,25,Closed,2023-03-11 00:00:00.000
LOAN20182,CUST10031,574761,Asset,8,18466.48,35,Active,2024-12-30 00:00:00.000
LOAN21786,CUST10206,2489634,Business,13,106845.71,27,Active,2022-07-05 00:00:00.000
LOAN20752,CUST10353,1258357,Personal,14,36727.63,44,Active,2022-12-03 00:00:00.000
LOAN20338,CUST10941,244150,Business,15,11838.02,24,Active,2024-10-02 00:00:00.000
LOAN21171,CUST10157,2018768,Business,15,67063.13,38,Closed,2024-11-02 00:00:00.000
LOAN21880,CUST10917,931064,Personal,14,27174.94,44,Closed,2024-08-22 00:00:00.000
LOAN21498,CUST10924,894879,Education,13,36124.04,29,Closed,2021-06-09 00:00:00.000
LOAN20386,CUST10888,1119029,Education,15,42643.85,32,Active,2024-11-15 00:00:00.000
LOAN20178,CUST10581,2543767,Personal,14,86939.93,36,Active,2024-11-16 00:00:00.000
LOAN20173,CUST10134,335510,Asset,10,12325.77,31,Closed,2024-12-24 00:00:00.000
LOAN20450,CUST10476,1558815,Personal,13,55053.38,34,Active,2022-08-29 00:00:00.000
LOAN21198,CUST10234,1316812,Personal,12,41823.92,38,Active,2021-09-21 00:00:00.000
LOAN21241,CUST10926,910704,Education,13,26606.23,43,Closed,2021-10-06 00:00:00.000
LOAN21037,CUST10888,2825663,Business,14,101155.23,34,Closed,2023-03-25 00:00:00.000
LOAN21062,CUST10315,808536,Business,12,25680.31,38,Active,2022-06-19 00:00:00.000
LOAN21109,CUST10806,1751338,Personal,13,43607.24,53,Active,2024-07-18 00:00:00.000
LOAN21121,CUST10436,1455607,Asset,9,35018.8,50,Active,2024-02-15 00:00:00.000
LOAN21454,CUST10900,1888649,Education,15,45443.89,59,Active,2023-04-20 00:00:00.000
LOAN21204,CUST10508,983639,Education,12,35142.9,33,Active,2023-12-20 00:00:00.000
LOAN21055,CUST10810,2034142,Education,13,55457.94,47,Active,2023-08-24 00:00:00.000
LOAN20765,CUST10836,53886,Personal,15,1477.32,49,Active,2022-04-21 00:00:00.000
LOAN20772,CUST10296,1331570,Personal,13,59040.15,26,Active,2022-12-01 00:00:00.000
LOAN21080,CUST10103,2974106,Asset,9,130909.72,25,Closed,2023-01-27 00:00:00.000
LOAN21838,CUST10885,2807168,Asset,10,67790.69,51,Closed,2022-06-08 00:00:00.000
LOAN20684,CUST10830,1381594,Business,14,53368.27,31,Active,2025-04-12 00:00:00.000
LOAN21331,CUST10896,1677402,Business,12,78961.14,24,Active,2023-04-25 00:00:00.000
LOAN20893,CUST10734,1508521,Business,12,71011.32,24,Active,2023-03-31 00:00:00.000
LOAN21435,CUST10172,1233413,Asset,10,36386.66,40,Active,2021-10-12 00:00:00.000
LOAN20756,CUST10806,1864769,Business,13,65858.9,34,Active,2024-12-23 00:00:00.000
LOAN21779,CUST10285,498754,Education,14,20370.74,29,Active,2021-10-20 00:00:00.000
LOAN21720,CUST10198,1407102,Asset,8,32636.84,51,Active,2021-07-21 00:00:00.000
LOAN21578,CUST10638,2475766,Education,14,62896.97,53,Active,2022-09-26 00:00:00.000
LOAN21568,CUST10703,2135934,Asset,8,86704.62,27,Active,2025-05-09 00:00:00.000
LOAN20427,CUST10845,2194381,Personal,13,75667.17,35,Active,2022-03-31 00:00:00.000
LOAN20278,CUST10351,2304389,Personal,15,111732.1,24,Closed,2022-11-21 00:00:00.000
LOAN21922,CUST10314,460088,Education,14,13428.57,44,Active,2024-05-18 00:00:00.000
LOAN20155,CUST10510,2438621,Personal,15,70029.27,46,Active,2023-01-28 00:00:00.000
LOAN20064,CUST10565,344946,Personal,15,16151.22,25,Active,2021-07-07 00:00:00.000
LOAN20214,CUST10765,470350,Asset,10,10852.11,54,Active,2024-12-01 00:00:00.000
LOAN20934,CUST10762,704975,Asset,8,18911.02,43,Closed,2023-11-01 00:00:00.000
LOAN20262,CUST10763,1329523,Education,14,45439.94,36,Active,2024-05-16 00:00:00.000
LOAN21920,CUST10646,1429293,Education,15,38616.1,50,Active,2023-08-24 00:00:00.000
LOAN21945,CUST10166,2803739,Asset,9,58983.03,59,Active,2022-08-02 00:00:00.000
LOAN20273,CUST10164,1610199,Business,13,66977.86,28,Active,2024-08-28 00:00:00.000
LOAN21148,CUST10317,1418778,Personal,14,34648.76,56,Active,2023-01-15 00:00:00.000
LOAN21012,CUST10652,1223213,Personal,15,39820.05,39,Active,2022-10-11 00:00:00.000
LOAN20332,CUST10824,282210,Asset,10,7157.57,48,Active,2022-04-24 00:00:00.000
LOAN20515,CUST10526,245323,Personal,14,6068.57,55,Closed,2021-11-26 00:00:00.000
LOAN20864,CUST10753,2442557,Education,15,73776.6,43,Active,2022-01-19 00:00:00.000
LOAN20739,CUST10352,498714,Education,12,11832.67,55,Active,2022-01-14 00:00:00.000
LOAN20640,CUST10138,2181472,Business,15,53103.63,58,Active,2022-05-08 00:00:00.000
LOAN20465,CUST10103,313495,Asset,10,12213.73,29,Closed,2022-02-20 00:00:00.000
LOAN20727,CUST10067,810717,Education,12,22460.95,45,Closed,2025-03-17 00:00:00.000
LOAN20635,CUST10763,2309949,Personal,12,55569.48,54,Active,2022-10-29 00:00:00.000
LOAN20231,CUST10046,2003674,Business,14,48932.83,56,Active,2022-12-08 00:00:00.000
LOAN21267,CUST10799,211437,Business,13,5055.84,56,Active,2025-04-25 00:00:00.000
LOAN20713,CUST10104,329996,Asset,10,7011.44,60,Active,2022-05-29 00:00:00.000
LOAN20390,CUST10297,2086045,Business,12,94720.53,25,Active,2023-01-14 00:00:00.000
LOAN21928,CUST10776,127237,Asset,10,3753.59,40,Active,2025-03-14 00:00:00.000
LOAN20987,CUST10340,2096322,Business,12,57078.13,46,Active,2023-02-21 00:00:00.000
LOAN20518,CUST10764,2482677,Asset,9,58762.18,51,Active,2023-07-14 00:00:00.000
LOAN20992,CUST10428,502041,Personal,13,14941.79,42,Active,2024-03-04 00:00:00.000
LOAN20749,CUST10157,2771013,Asset,8,96446.27,32,Active,2022-09-13 00:00:00.000
LOAN20576,CUST10968,424078,Asset,8,18472.31,25,Closed,2022-09-28 00:00:00.000
LOAN21227,CUST10460,564826,Personal,15,20023.71,35,Active,2022-01-21 00:00:00.000
LOAN20527,CUST10606,1240116,Asset,9,36792.92,39,Closed,2022-11-18 00:00:00.000
LOAN20663,CUST10898,842668,Personal,14,20323.03,57,Active,2022-03-11 00:00:00.000
LOAN20229,CUST10489,1210223,Business,15,47331.11,31,Active,2025-03-15 00:00:00.000
LOAN20882,CUST10523,1621380,Personal,12,43406.14,47,Active,2021-12-20 00:00:00.000
LOAN21074,CUST10222,455105,Education,12,10249.05,59,Closed,2023-12-16 00:00:00.000
LOAN20037,CUST10504,932952,Personal,15,35552.85,32,Active,2023-09-24 00:00:00.000
LOAN21146,CUST10598,2749717,Asset,8,64849.76,50,Active,2022-02-19 00:00:00.000
LOAN21768,CUST10578,1452884,Asset,9,30564.72,59,Active,2021-06-19 00:00:00.000
LOAN21470,CUST10921,2663909,Education,14,102901.58,31,Active,2023-07-08 00:00:00.000
LOAN21302,CUST10365,1080582,Business,12,27151.57,51,Active,2021-12-16 00:00:00.000
LOAN21042,CUST10314,1479653,Asset,8,34896.37,50,Active,2025-02-11 00:00:00.000
LOAN20349,CUST10680,2362960,Personal,12,70536.77,41,Active,2022-04-16 00:00:00.000
LOAN21179,CUST10505,1505572,Education,14,55230.44,33,Active,2023-02-19 00:00:00.000
LOAN20368,CUST10986,2953272,Asset,10,102731.72,33,Active,2023-01-23 00:00:00.000
LOAN21985,CUST10255,736550,Business,12,16797.56,58,Active,2023-06-18 00:00:00.000
LOAN21804,CUST10456,1892472,Asset,9,48797.29,46,Active,2022-06-14 00:00:00.000
LOAN20127,CUST10197,1757815,Personal,13,41495.68,57,Active,2022-08-02 00:00:00.000
LOAN20898,CUST10458,267019,Business,12,7270.33,46,Active,2023-02-10 00:00:00.000
LOAN21675,CUST10975,1607217,Business,15,72786.49,26,Active,2024-05-24 00:00:00.000
LOAN21506,CUST10971,1873287,Education,15,62230.28,38,Active,2025-01-14 00:00:00.000
LOAN20220,CUST10816,1989906,Asset,9,47098.84,51,Active,2025-02-28 00:00:00.000
LOAN21419,CUST10396,2410058,Asset,9,58957.05,49,Active,2023-10-21 00:00:00.000
LOAN21751,CUST10414,2561661,Asset,10,77205.26,39,Closed,2022-04-14 00:00:00.000
LOAN21956,CUST10723,1986638,Education,15,56150.45,47,Active,2021-12-03 00:00:00.000
LOAN20922,CUST10267,495766,Education,14,12770.41,52,Closed,2022-06-19 00:00:00.000
LOAN21489,CUST10955,1584234,Asset,9,65035.59,27,Active,2021-09-27 00:00:00.000
LOAN20563,CUST10907,1785890,Personal,14,59708.88,37,Closed,2024-02-16 00:00:00.000
LOAN21711,CUST10250,476075,Asset,10,12283.67,47,Active,2024-10-10 00:00:00.000
LOAN20068,CUST10056,2022681,Asset,10,81293.12,28,Active,2023-05-10 00:00:00.000
LOAN21382,CUST10052,2422031,Asset,10,107724.86,25,Active,2022-05-16 00:00:00.000
LOAN21808,CUST10992,1097675,Business,12,32766.72,41,Active,2024-10-21 00:00:00.000
LOAN21161,CUST10279,73249,Education,15,3317.25,26,Active,2021-07-20 00:00:00.000
LOAN21553,CUST10448,2787876,Asset,10,92162.73,35,Active,2025-06-04 00:00:00.000
LOAN20722,CUST10021,2353971,Personal,14,67535.68,45,Active,2022-03-27 00:00:00.000
LOAN20744,CUST10032,1612782,Business,12,37752.39,56,Active,2023-04-23 00:00:00.000
LOAN21446,CUST10932,2840383,Asset,10,126331.93,25,Active,2022-07-20 00:00:00.000
LOAN21134,CUST10068,454056,Education,15,15740,36,Closed,2025-05-05 00:00:00.000
LOAN20435,CUST10052,2705311,Personal,15,86357.35,40,Active,2023-05-07 00:00:00.000
LOAN21484,CUST10841,2639903,Personal,12,60985.88,57,Active,2024-03-27 00:00:00.000
LOAN20446,CUST10706,396202,Business,15,14375.74,34,Closed,2024-02-10 00:00:00.000
LOAN21431,CUST10847,2434656,Education,12,89280.99,32,Active,2024-05-17 00:00:00.000
LOAN21383,CUST10700,1612635,Business,12,43908.42,46,Active,2022-09-01 00:00:00.000
LOAN21684,CUST10325,1829300,Business,13,73844.29,29,Active,2025-03-01 00:00:00.000
LOAN21780,CUST10039,459174,Business,13,12126.61,49,Active,2025-01-28 00:00:00.000
LOAN21968,CUST10222,1901246,Business,14,82495.03,27,Active,2022-10-09 00:00:00.000
LOAN20310,CUST10918,751818,Asset,8,24155.14,35,Closed,2024-11-23 00:00:00.000
LOAN21778,CUST10907,909565,Asset,9,19669.3,57,Active,2024-04-20 00:00:00.000
LOAN21356,CUST10074,1366533,Business,12,35413.35,49,Active,2025-01-12 00:00:00.000
LOAN21819,CUST10837,839390,Asset,9,21257.82,47,Active,2025-01-28 00:00:00.000
LOAN21390,CUST10124,2309559,Personal,12,89491.05,30,Active,2024-04-26 00:00:00.000
LOAN20359,CUST10466,2350220,Asset,8,65702.63,41,Active,2024-01-23 00:00:00.000
LOAN21587,CUST10628,1287024,Education,13,39043.58,41,Active,2024-10-20 00:00:00.000
LOAN21938,CUST10476,315564,Education,15,12678.9,30,Active,2024-09-23 00:00:00.000
LOAN20600,CUST10005,1325898,Business,14,52635.98,30,Active,2022-12-27 00:00:00.000
LOAN20578,CUST10624,1658432,Education,13,38661.08,58,Active,2024-01-20 00:00:00.000
LOAN20439,CUST10493,335810,Asset,8,15187.78,24,Closed,2025-03-16 00:00:00.000
LOAN20963,CUST10881,1367290,Personal,13,34530.39,52,Active,2024-06-18 00:00:00.000
LOAN20276,CUST10991,1853111,Business,13,79528.54,27,Closed,2023-11-24 00:00:00.000
LOAN20677,CUST10967,2656311,Asset,9,105531.82,28,Active,2023-03-14 00:00:00.000
LOAN20531,CUST10066,759916,Personal,15,35581.14,25,Active,2022-02-10 00:00:00.000
LOAN21561,CUST10047,1636415,Education,15,47767.15,45,Active,2025-02-06 00:00:00.000
LOAN20541,CUST10662,1203975,Asset,10,37948.15,37,Active,2021-09-30 00:00:00.000
LOAN20337,CUST10835,2178820,Personal,15,69551.02,40,Closed,2021-10-12 00:00:00.000
LOAN20558,CUST10106,1468397,Business,12,33487.86,58,Active,2021-10-02 00:00:00.000
LOAN21071,CUST10939,1074997,Personal,12,41654.11,30,Closed,2024-05-29 00:00:00.000
LOAN20305,CUST10122,2954751,Asset,10,122661.42,27,Closed,2025-01-18 00:00:00.000
LOAN21226,CUST10038,2365717,Asset,10,59004.2,49,Closed,2022-04-08 00:00:00.000
LOAN21557,CUST10575,396837,Business,14,16695.23,28,Active,2022-05-19 00:00:00.000
LOAN21075,CUST10954,2876480,Personal,14,78604.06,48,Active,2023-06-19 00:00:00.000
LOAN20094,CUST10024,978109,Asset,9,25690.24,45,Active,2023-07-25 00:00:00.000
LOAN21764,CUST10067,1993912,Asset,8,56954.22,40,Active,2024-07-29 00:00:00.000
LOAN20720,CUST10100,855884,Personal,14,21743.78,53,Closed,2024-03-02 00:00:00.000
LOAN21231,CUST10186,1378502,Business,15,66838.94,24,Active,2022-10-21 00:00:00.000
LOAN20467,CUST10434,1231493,Business,15,33272.02,50,Closed,2021-10-17 00:00:00.000
LOAN21790,CUST10343,1201661,Asset,10,25865.77,59,Closed,2021-07-10 00:00:00.000
LOAN20947,CUST10155,268907,Asset,10,12408.69,24,Active,2023-08-02 00:00:00.000
LOAN20784,CUST10486,1751356,Asset,9,60107.38,33,Active,2023-06-04 00:00:00.000
LOAN20921,CUST10475,1700125,Business,12,69916.68,28,Active,2022-09-04 00:00:00.000
LOAN20917,CUST10319,2417815,Education,15,117231.74,24,Active,2023-01-15 00:00:00.000
LOAN20560,CUST10707,1504296,Asset,9,41057.32,43,Active,2025-03-18 00:00:00.000
LOAN20208,CUST10147,1248449,Business,13,40254.19,38,Active,2025-05-02 00:00:00.000
LOAN21570,CUST10012,2503643,Personal,12,67025.3,47,Active,2024-06-07 00:00:00.000
LOAN21092,CUST10059,2256263,Personal,15,63771.15,47,Active,2025-05-03 00:00:00.000
LOAN20331,CUST10173,1773430,Education,13,44157.32,53,Active,2024-03-17 00:00:00.000
LOAN20631,CUST10991,1579745,Education,14,47792.41,42,Active,2021-10-06 00:00:00.000
LOAN20287,CUST10235,2571685,Asset,8,52863.96,59,Closed,2023-01-29 00:00:00.000
LOAN21190,CUST10543,1163525,Asset,10,30554.99,46,Active,2025-01-20 00:00:00.000
LOAN21482,CUST10859,374961,Education,14,9940.4,50,Closed,2021-07-17 00:00:00.000
LOAN20185,CUST10179,1796858,Asset,10,51918.82,41,Active,2021-09-01 00:00:00.000
LOAN20566,CUST10455,2166545,Personal,13,49295.56,60,Active,2023-03-20 00:00:00.000
LOAN20925,CUST10750,387129,Asset,8,8834.17,52,Active,2023-04-19 00:00:00.000
LOAN21225,CUST10198,524456,Education,14,22064.26,28,Active,2023-07-09 00:00:00.000
LOAN21703,CUST10049,1260053,Education,14,50022.04,30,Active,2024-04-18 00:00:00.000
LOAN21318,CUST10599,832246,Education,12,28995.43,34,Active,2024-10-04 00:00:00.000
LOAN21921,CUST10345,75938,Education,13,2448.5,38,Active,2023-10-09 00:00:00.000
LOAN21756,CUST10308,1839942,Business,13,47854.76,50,Active,2021-06-26 00:00:00.000
LOAN20366,CUST10585,1180483,Asset,10,25409.91,59,Closed,2023-03-20 00:00:00.000
LOAN20246,CUST10986,2658764,Business,15,70818.07,51,Active,2025-05-28 00:00:00.000
LOAN21896,CUST10859,407837,Asset,10,10905.6,45,Active,2022-05-08 00:00:00.000
LOAN21069,CUST10793,437580,Business,12,19869.09,25,Active,2022-01-23 00:00:00.000
LOAN21590,CUST10521,81122,Business,13,2865.02,34,Active,2023-08-31 00:00:00.000
LOAN20188,CUST10121,1558655,Business,15,66318.64,28,Active,2024-11-04 00:00:00.000
LOAN21835,CUST10488,321831,Asset,10,6837.96,60,Active,2024-11-18 00:00:00.000
LOAN20434,CUST10031,648629,Personal,14,27288.31,28,Active,2023-02-14 00:00:00.000
LOAN20838,CUST10789,98698,Asset,8,3171.07,35,Active,2021-10-10 00:00:00.000
LOAN20118,CUST10042,133134,Asset,9,4339.06,35,Active,2022-07-13 00:00:00.000
LOAN21276,CUST10628,1966539,Business,13,50390.89,51,Active,2023-06-11 00:00:00.000
LOAN21767,CUST10993,2727657,Personal,13,69893.9,51,Active,2023-12-06 00:00:00.000
LOAN20895,CUST10142,1743710,Asset,8,41123.93,50,Active,2023-03-17 00:00:00.000
LOAN20444,CUST10769,1965703,Asset,8,54953.09,41,Active,2025-04-06 00:00:00.000
LOAN20232,CUST10547,756912,Education,13,17645,58,Active,2021-10-13 00:00:00.000
LOAN21716,CUST10235,393541,Business,14,12368.35,40,Active,2021-12-02 00:00:00.000
LOAN20141,CUST10157,2798937,Asset,10,79256.99,42,Active,2022-07-12 00:00:00.000
LOAN21664,CUST10698,272800,Asset,8,7468.44,42,Active,2021-12-25 00:00:00.000
LOAN21347,CUST10467,684152,Asset,10,16021.17,53,Active,2022-06-04 00:00:00.000
LOAN20441,CUST10027,226873,Education,14,5278.94,60,Active,2022-06-21 00:00:00.000
LOAN20948,CUST10683,1228064,Asset,9,29066.9,51,Active,2022-09-30 00:00:00.000
LOAN21491,CUST10490,452518,Education,14,11656.38,52,Active,2021-12-22 00:00:00.000
LOAN21718,CUST10957,680019,Asset,9,14705.38,57,Active,2022-10-24 00:00:00.000
LOAN21851,CUST10610,2488683,Education,14,111521.75,26,Active,2022-12-25 00:00:00.000
LOAN21357,CUST10033,1575154,Business,14,57782.99,33,Active,2021-11-04 00:00:00.000
LOAN21850,CUST10547,1693966,Business,14,62141.49,33,Closed,2023-08-24 00:00:00.000
LOAN21471,CUST10121,1831770,Asset,10,51869.9,42,Closed,2023-03-26 00:00:00.000
LOAN20449,CUST10306,2502841,Personal,12,91781.4,32,Active,2024-10-02 00:00:00.000
LOAN21930,CUST10991,2081382,Asset,8,79171.38,29,Active,2024-02-09 00:00:00.000
LOAN21188,CUST10360,2623981,Asset,8,71836.66,42,Closed,2022-12-29 00:00:00.000
LOAN21203,CUST10282,1202119,Business,13,50003.36,28,Active,2024-03-21 00:00:00.000
LOAN21548,CUST10856,399727,Asset,9,12411.85,37,Active,2024-04-27 00:00:00.000
LOAN21337,CUST10711,2608400,Personal,12,76362.54,42,Active,2024-07-10 00:00:00.000
LOAN21604,CUST10006,379525,Asset,9,12687.72,34,Active,2021-09-26 00:00:00.000
LOAN21926,CUST10121,1267426,Education,15,31222.76,57,Active,2024-10-22 00:00:00.000
LOAN21219,CUST10723,2601863,Personal,14,67021.24,52,Active,2024-11-26 00:00:00.000
LOAN21749,CUST10922,2511928,Asset,8,60261.18,49,Active,2024-01-17 00:00:00.000
LOAN21120,CUST10758,2588404,Personal,15,68943.98,51,Active,2021-12-30 00:00:00.000
LOAN20697,CUST10609,2027867,Personal,13,64029.07,39,Closed,2022-09-24 00:00:00.000
LOAN20189,CUST10876,607724,Education,14,18053.93,43,Closed,2023-05-26 00:00:00.000
LOAN21368,CUST10390,2507025,Education,13,67257.2,48,Active,2024-04-08 00:00:00.000
LOAN21329,CUST10488,341169,Asset,10,7648.9,56,Closed,2023-12-23 00:00:00.000
LOAN21809,CUST10588,2806519,Personal,15,83313.13,44,Closed,2023-05-27 00:00:00.000
LOAN21524,CUST10262,378742,Personal,12,11087.91,42,Active,2021-12-14 00:00:00.000
LOAN20078,CUST10924,1352145,Personal,13,32760.71,55,Closed,2025-05-08 00:00:00.000
LOAN20195,CUST10988,1633334,Asset,10,46250.82,42,Active,2023-10-26 00:00:00.000
LOAN21018,CUST10631,376575,Education,14,10625.19,46,Active,2025-04-19 00:00:00.000
LOAN21965,CUST10553,1753707,Education,13,83374.43,24,Active,2023-07-27 00:00:00.000
LOAN21367,CUST10085,949496,Business,12,44696.07,24,Active,2024-07-25 00:00:00.000
LOAN21295,CUST10574,415655,Personal,14,14533.26,35,Active,2022-11-17 00:00:00.000
LOAN20107,CUST10247,2729583,Business,12,115858.59,27,Active,2025-03-09 00:00:00.000
LOAN20235,CUST10464,2453150,Personal,14,72876.84,43,Active,2022-04-10 00:00:00.000
LOAN20377,CUST10490,288855,Personal,13,6651.62,59,Active,2023-06-29 00:00:00.000
LOAN21606,CUST10941,538343,Asset,9,12540.71,52,Active,2025-01-20 00:00:00.000
LOAN20800,CUST10598,1501725,Asset,10,60355.49,28,Active,2024-01-04 00:00:00.000
LOAN21022,CUST10999,1933475,Business,13,66670.54,35,Active,2024-10-15 00:00:00.000
LOAN20216,CUST10042,1879714,Business,15,66637.96,35,Active,2023-06-18 00:00:00.000
LOAN20308,CUST10144,2434073,Asset,9,60572.01,48,Active,2022-02-05 00:00:00.000
LOAN21090,CUST10790,2067205,Business,15,80847.18,31,Active,2023-10-31 00:00:00.000
LOAN21312,CUST10147,2882125,Personal,12,93576.98,37,Active,2024-09-10 00:00:00.000
LOAN21054,CUST10199,2833376,Personal,14,92734.92,38,Active,2024-11-23 00:00:00.000
LOAN21531,CUST10611,1688836,Personal,15,79075.47,25,Active,2021-08-10 00:00:00.000
LOAN21511,CUST10363,2141919,Education,14,59462.27,47,Active,2022-11-27 00:00:00.000
LOAN21223,CUST10315,2260468,Asset,9,71882.28,36,Active,2021-12-17 00:00:00.000
LOAN21627,CUST10991,2131137,Asset,8,63671.7,38,Active,2023-02-04 00:00:00.000
LOAN21615,CUST10043,834406,Business,13,39669.18,24,Active,2021-10-10 00:00:00.000
LOAN21260,CUST10699,2750739,Personal,13,78927.61,44,Active,2023-11-18 00:00:00.000
LOAN20322,CUST10205,387919,Asset,10,11208.62,41,Active,2022-04-21 00:00:00.000
LOAN20581,CUST10143,2562873,Education,14,118783.38,25,Active,2021-08-02 00:00:00.000
LOAN20028,CUST10174,1914503,Asset,8,46738.61,48,Closed,2022-07-22 00:00:00.000
LOAN21955,CUST10872,1718903,Business,15,49361.31,46,Active,2025-05-01 00:00:00.000
LOAN20017,CUST10442,498173,Business,12,14311.2,43,Active,2023-05-15 00:00:00.000
LOAN21743,CUST10750,2136592,Education,13,48614.03,60,Active,2025-05-28 00:00:00.000
LOAN21821,CUST10029,2510439,Business,13,68443.49,47,Active,2024-07-31 00:00:00.000
LOAN20664,CUST10233,2307933,Asset,10,74470.51,36,Active,2024-02-11 00:00:00.000
LOAN20680,CUST10424,2777160,Business,15,108613.11,31,Active,2021-07-10 00:00:00.000
LOAN20886,CUST10107,147676,Asset,8,4516.94,37,Active,2023-11-17 00:00:00.000
LOAN20032,CUST10098,2069562,Asset,9,82221.03,28,Active,2021-06-14 00:00:00.000
LOAN20193,CUST10418,2582344,Personal,15,61433.78,60,Active,2022-05-13 00:00:00.000
LOAN21530,CUST10165,1468482,Education,13,49478.96,36,Active,2024-11-25 00:00:00.000
LOAN20179,CUST10540,133923,Education,14,3312.86,55,Active,2022-12-04 00:00:00.000
LOAN20809,CUST10370,696254,Education,12,15487.79,60,Active,2024-10-15 00:00:00.000
LOAN20313,CUST10876,1269739,Personal,12,55702.02,26,Active,2023-05-13 00:00:00.000
LOAN21341,CUST10513,338936,Asset,10,11204.68,35,Active,2024-03-09 00:00:00.000
LOAN21573,CUST10859,2756020,Asset,8,75451.48,42,Closed,2024-12-03 00:00:00.000
LOAN20511,CUST10627,936868,Asset,8,35636.48,29,Active,2023-07-31 00:00:00.000
LOAN20852,CUST10777,1391425,Education,12,44193.74,38,Active,2023-08-07 00:00:00.000
LOAN20861,CUST10797,2796513,Personal,12,88821.44,38,Active,2023-10-02 00:00:00.000
LOAN20282,CUST10527,1215719,Business,12,27043,60,Active,2022-07-16 00:00:00.000
LOAN20641,CUST10041,950091,Education,14,22913.81,57,Active,2023-12-31 00:00:00.000
LOAN21614,CUST10885,1290787,Business,14,51242.13,30,Active,2024-04-16 00:00:00.000
LOAN20700,CUST10061,1559430,Personal,14,57206.17,33,Active,2022-02-09 00:00:00.000
LOAN20096,CUST10568,1877160,Asset,9,47539.69,47,Active,2023-05-30 00:00:00.000
LOAN21500,CUST10059,634726,Business,12,15269.34,54,Active,2022-10-20 00:00:00.000
LOAN21499,CUST10454,717202,Asset,9,19197.71,44,Active,2021-11-20 00:00:00.000
LOAN21299,CUST10195,600161,Education,13,19774.58,37,Active,2021-06-21 00:00:00.000
LOAN20593,CUST10430,781287,Education,13,26940.52,35,Active,2023-02-13 00:00:00.000
LOAN21424,CUST10657,588169,Asset,8,13421.84,52,Closed,2023-05-14 00:00:00.000
LOAN21030,CUST10474,2875243,Business,13,116066.4,29,Active,2022-12-04 00:00:00.000
LOAN20164,CUST10106,2750508,Education,15,99799.07,34,Closed,2025-01-20 00:00:00.000
LOAN20191,CUST10681,2964142,Asset,10,115482.59,29,Active,2024-12-11 00:00:00.000
LOAN20415,CUST10313,2610243,Business,13,124095.71,24,Closed,2022-05-22 00:00:00.000
LOAN21923,CUST10455,1967638,Education,13,49691.95,52,Active,2022-06-03 00:00:00.000
LOAN21982,CUST10655,2683441,Asset,9,63514.03,51,Active,2021-10-18 00:00:00.000
LOAN21834,CUST10498,338764,Asset,10,9406.3,43,Active,2021-12-08 00:00:00.000
LOAN20743,CUST10103,2547877,Personal,14,93466.38,33,Closed,2025-03-27 00:00:00.000
LOAN21738,CUST10572,2106617,Business,12,53745.55,50,Active,2024-04-16 00:00:00.000
LOAN21747,CUST10776,77665,Education,15,2388.13,42,Closed,2024-06-02 00:00:00.000
LOAN20546,CUST10942,1331000,Business,15,38221.99,46,Active,2024-04-02 00:00:00.000
LOAN20123,CUST10919,355469,Education,13,10579.5,42,Closed,2023-08-21 00:00:00.000
LOAN20300,CUST10746,2337362,Education,12,79478.91,35,Closed,2021-09-24 00:00:00.000
LOAN21645,CUST10645,819479,Personal,15,20187.68,57,Active,2024-09-25 00:00:00.000
LOAN21510,CUST10079,2812993,Asset,8,82149.35,39,Active,2021-11-06 00:00:00.000
LOAN20251,CUST10848,2336182,Education,12,79438.79,35,Active,2023-10-09 00:00:00.000
LOAN20779,CUST10733,1329111,Asset,9,37008.45,42,Active,2022-07-07 00:00:00.000
LOAN21957,CUST10093,1677516,Personal,15,75970.15,26,Active,2024-08-11 00:00:00.000
LOAN20850,CUST10064,2976729,Business,12,140124.97,24,Active,2022-02-07 00:00:00.000
